bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,fname,class_name,width,height,aspect_ratio
12,67,496,266,9,02058.jpg,Aston Martin V8 Vantage Coupe 2012,500.0,315.0,1.5873015873015872
269,339,884,671,23,02059.jpg,Audi S4 Sedan 2012,1024.0,724.0,1.4143646408839778
11,52,595,293,68,02060.jpg,Chevrolet TrailBlazer SS 2009,600.0,326.0,1.8404907975460123
43,110,646,427,183,02061.jpg,Suzuki SX4 Hatchback 2012,688.0,456.0,1.5087719298245614
31,52,453,239,174,02062.jpg,Ram C/V Cargo Van Minivan 2012,480.0,293.0,1.6382252559726962
39,113,467,320,35,02063.jpg,BMW M5 Sedan 2010,500.0,347.0,1.440922190201729
2,22,296,199,148,02064.jpg,Jeep Grand Cherokee SUV 2012,300.0,225.0,1.3333333333333333
73,163,674,401,2,02065.jpg,Acura RL Sedan 2012,750.0,469.0,1.5991471215351811
46,315,1249,943,98,02066.jpg,Eagle Talon Hatchback 1998,1600.0,1064.0,1.5037593984962405
241,78,1105,781,194,02067.jpg,Volvo 240 Sedan 1993,1280.0,960.0,1.3333333333333333
32,56,783,453,16,02068.jpg,Audi V8 Sedan 1994,794.0,484.0,1.640495867768595
1,550,2320,2506,168,02069.jpg,Nissan Leaf Hatchback 2012,2408.0,3232.0,0.745049504950495
74,38,375,289,95,02070.jpg,Dodge Durango SUV 2007,424.0,360.0,1.1777777777777778
21,2,233,100,127,02071.jpg,Honda Odyssey Minivan 2007,239.0,112.0,2.1339285714285716
250,205,1092,759,145,02072.jpg,Jeep Patriot SUV 2012,1280.0,853.0,1.5005861664712778
122,176,929,611,160,02073.jpg,McLaren MP4-12C Coupe 2012,1024.0,768.0,1.3333333333333333
18,67,496,342,86,02074.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,500.0,375.0,1.3333333333333333
9,16,294,156,77,02075.jpg,Chrysler Sebring Convertible 2010,300.0,166.0,1.8072289156626506
17,69,247,157,161,02076.jpg,Mercedes-Benz 300-Class Convertible 1993,259.0,194.0,1.3350515463917525
2,78,478,249,77,02077.jpg,Chrysler Sebring Convertible 2010,480.0,360.0,1.3333333333333333
82,307,1369,1036,96,02078.jpg,Dodge Charger Sedan 2012,1920.0,1200.0,1.6
45,181,2582,1848,75,02079.jpg,Chevrolet Silverado 1500 Regular Cab 2012,2592.0,1944.0,1.3333333333333333
128,30,855,596,133,02080.jpg,Hyundai Veracruz SUV 2012,1024.0,768.0,1.3333333333333333
37,61,756,504,32,02081.jpg,BMW X5 SUV 2007,800.0,600.0,1.3333333333333333
205,77,595,295,58,02082.jpg,Chevrolet Traverse SUV 2012,650.0,382.0,1.7015706806282722
51,116,630,371,152,02083.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,640.0,480.0,1.3333333333333333
328,260,1610,935,151,02084.jpg,Lamborghini Aventador Coupe 2012,1920.0,1080.0,1.7777777777777777
13,40,257,143,116,02085.jpg,Ford E-Series Wagon Van 2012,259.0,194.0,1.3350515463917525
51,68,595,381,192,02086.jpg,Volkswagen Beetle Hatchback 2012,640.0,480.0,1.3333333333333333
19,533,3220,1953,30,02087.jpg,BMW 3 Series Wagon 2012,3264.0,2448.0,1.3333333333333333
2,2,300,208,118,02088.jpg,GMC Terrain SUV 2012,300.0,225.0,1.3333333333333333
19,64,471,259,123,02089.jpg,Geo Metro Convertible 1993,480.0,360.0,1.3333333333333333
42,79,613,480,154,02090.jpg,Land Rover Range Rover SUV 2012,640.0,480.0,1.3333333333333333
15,93,632,373,72,02091.jpg,Chevrolet Monte Carlo Coupe 2007,640.0,480.0,1.3333333333333333
31,9,435,244,184,02092.jpg,Suzuki SX4 Sedan 2012,600.0,250.0,2.4
19,91,482,311,113,02093.jpg,Ford F-150 Regular Cab 2012,500.0,375.0,1.3333333333333333
89,43,542,339,146,02094.jpg,Jeep Wrangler SUV 2012,582.0,356.0,1.6348314606741574
90,189,1495,820,6,02095.jpg,Acura Integra Type R 2001,1600.0,1043.0,1.5340364333652925
33,156,736,524,44,02096.jpg,Bentley Continental Flying Spur Sedan 2007,800.0,530.0,1.509433962264151
18,1,999,507,75,02097.jpg,Chevrolet Silverado 1500 Regular Cab 2012,1000.0,534.0,1.8726591760299625
15,17,636,440,58,02098.jpg,Chevrolet Traverse SUV 2012,640.0,480.0,1.3333333333333333
14,31,272,198,65,02099.jpg,Chevrolet Avalanche Crew Cab 2012,300.0,225.0,1.3333333333333333
66,64,598,385,89,02100.jpg,Dodge Journey SUV 2012,640.0,427.0,1.4988290398126465
17,39,237,156,53,02101.jpg,Cadillac Escalade EXT Crew Cab 2007,259.0,194.0,1.3350515463917525
20,23,274,196,174,02102.jpg,Ram C/V Cargo Van Minivan 2012,300.0,225.0,1.3333333333333333
34,262,766,650,196,02103.jpg,smart fortwo Convertible 2012,1024.0,683.0,1.499267935578331
25,215,625,411,173,02104.jpg,Porsche Panamera Sedan 2012,640.0,480.0,1.3333333333333333
10,142,465,309,180,02105.jpg,Spyker C8 Coupe 2009,480.0,319.0,1.5047021943573669
129,94,502,382,76,02106.jpg,Chrysler Aspen SUV 2009,720.0,405.0,1.7777777777777777
23,57,232,186,65,02107.jpg,Chevrolet Avalanche Crew Cab 2012,259.0,194.0,1.3350515463917525
53,122,993,553,147,02108.jpg,Jeep Liberty SUV 2012,1024.0,577.0,1.7746967071057191
31,51,635,399,48,02109.jpg,Buick Rainier SUV 2007,640.0,480.0,1.3333333333333333
116,141,535,367,96,02110.jpg,Dodge Charger Sedan 2012,640.0,480.0,1.3333333333333333
20,7,239,174,5,02111.jpg,Acura TSX Sedan 2012,259.0,195.0,1.3282051282051281
95,84,612,391,114,02112.jpg,Ford F-150 Regular Cab 2007,640.0,480.0,1.3333333333333333
109,39,980,590,59,02113.jpg,Chevrolet Camaro Convertible 2012,1024.0,768.0,1.3333333333333333
9,37,651,477,23,02114.jpg,Audi S4 Sedan 2012,720.0,538.0,1.338289962825279
11,37,441,206,51,02115.jpg,Cadillac CTS-V Sedan 2012,450.0,225.0,2.0
26,66,379,258,30,02116.jpg,BMW 3 Series Wagon 2012,400.0,300.0,1.3333333333333333
1,79,1918,1120,153,02117.jpg,Lamborghini Diablo Coupe 2001,1920.0,1200.0,1.6
509,458,1031,686,101,02118.jpg,Ferrari FF Coupe 2012,1120.0,725.0,1.5448275862068965
44,162,605,360,115,02119.jpg,Ford Focus Sedan 2007,640.0,480.0,1.3333333333333333
44,63,448,253,142,02120.jpg,Infiniti QX56 SUV 2011,500.0,333.0,1.5015015015015014
143,114,546,374,68,02121.jpg,Chevrolet TrailBlazer SS 2009,640.0,480.0,1.3333333333333333
29,63,602,324,102,02122.jpg,Ferrari California Convertible 2012,620.0,411.0,1.508515815085158
74,88,517,354,137,02123.jpg,Hyundai Genesis Sedan 2012,600.0,450.0,1.3333333333333333
9,97,493,252,4,02124.jpg,Acura TL Type-S 2008,500.0,315.0,1.5873015873015872
21,77,622,466,74,02125.jpg,Chevrolet Silverado 1500 Extended Cab 2012,640.0,496.0,1.2903225806451613
7,20,298,197,143,02126.jpg,Isuzu Ascender SUV 2008,300.0,203.0,1.477832512315271
31,98,380,226,38,02127.jpg,BMW Z4 Convertible 2012,460.0,272.0,1.6911764705882353
63,328,1223,755,134,02128.jpg,Hyundai Sonata Hybrid Sedan 2012,1280.0,850.0,1.5058823529411764
20,23,280,164,148,02129.jpg,Jeep Grand Cherokee SUV 2012,300.0,176.0,1.7045454545454546
42,89,588,377,19,02130.jpg,Audi TT Hatchback 2011,630.0,419.0,1.503579952267303
81,140,524,337,189,02131.jpg,Toyota 4Runner SUV 2012,588.0,392.0,1.5
26,290,996,610,91,02132.jpg,Dodge Dakota Club Cab 2007,1024.0,764.0,1.3403141361256545
126,143,907,715,117,02133.jpg,Ford Fiesta Sedan 2012,1024.0,768.0,1.3333333333333333
147,149,905,654,57,02134.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,1024.0,768.0,1.3333333333333333
67,103,533,366,87,02135.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,550.0,450.0,1.2222222222222223
128,33,515,309,131,02136.jpg,Hyundai Santa Fe SUV 2012,600.0,338.0,1.7751479289940828
19,118,557,340,137,02137.jpg,Hyundai Genesis Sedan 2012,579.0,365.0,1.5863013698630137
20,272,982,633,164,02138.jpg,Mercedes-Benz E-Class Sedan 2012,1024.0,768.0,1.3333333333333333
2,3,217,117,161,02139.jpg,Mercedes-Benz 300-Class Convertible 1993,220.0,120.0,1.8333333333333333
35,176,492,480,61,02140.jpg,Chevrolet Impala Sedan 2007,640.0,480.0,1.3333333333333333
14,164,1011,615,103,02141.jpg,Ferrari 458 Italia Convertible 2012,1024.0,768.0,1.3333333333333333
74,70,251,170,70,02142.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,259.0,194.0,1.3350515463917525
8,76,3640,2675,172,02143.jpg,Plymouth Neon Coupe 1999,3648.0,2736.0,1.3333333333333333
37,82,594,380,26,02144.jpg,BMW ActiveHybrid 5 Sedan 2012,628.0,417.0,1.5059952038369304
112,7,853,717,1,02145.jpg,AM General Hummer SUV 2000,1024.0,768.0,1.3333333333333333
8,14,294,142,107,02146.jpg,Ford Mustang Convertible 2007,300.0,152.0,1.9736842105263157
74,114,585,432,178,02147.jpg,Scion xD Hatchback 2012,640.0,480.0,1.3333333333333333
95,124,617,401,133,02148.jpg,Hyundai Veracruz SUV 2012,720.0,405.0,1.7777777777777777
57,107,611,421,48,02149.jpg,Buick Rainier SUV 2007,640.0,480.0,1.3333333333333333
55,82,564,338,169,02150.jpg,Nissan NV Passenger Van 2012,600.0,400.0,1.5
206,135,1543,1076,149,02151.jpg,Jeep Compass SUV 2012,1920.0,1280.0,1.5
4,51,458,291,27,02152.jpg,BMW 1 Series Convertible 2012,500.0,332.0,1.5060240963855422
208,47,483,364,166,02153.jpg,Mercedes-Benz Sprinter Van 2012,550.0,450.0,1.2222222222222223
67,62,212,185,29,02154.jpg,BMW 3 Series Sedan 2012,300.0,200.0,1.5
86,38,197,151,45,02155.jpg,Bugatti Veyron 16.4 Convertible 2009,275.0,183.0,1.5027322404371584
54,55,305,220,123,02156.jpg,Geo Metro Convertible 1993,320.0,240.0,1.3333333333333333
156,175,484,332,118,02157.jpg,GMC Terrain SUV 2012,500.0,353.0,1.4164305949008498
37,39,486,273,102,02158.jpg,Ferrari California Convertible 2012,500.0,375.0,1.3333333333333333
56,200,514,396,144,02159.jpg,Jaguar XK XKR 2012,554.0,415.0,1.3349397590361445
63,5,940,723,169,02160.jpg,Nissan NV Passenger Van 2012,1000.0,750.0,1.3333333333333333
49,38,575,447,149,02161.jpg,Jeep Compass SUV 2012,640.0,480.0,1.3333333333333333
40,134,759,463,102,02162.jpg,Ferrari California Convertible 2012,800.0,533.0,1.5009380863039399
104,325,1180,776,170,02163.jpg,Nissan Juke Hatchback 2012,1500.0,938.0,1.5991471215351811
108,49,600,327,31,02164.jpg,BMW 6 Series Convertible 2007,640.0,427.0,1.4988290398126465
49,35,565,439,24,02165.jpg,Audi S4 Sedan 2007,640.0,480.0,1.3333333333333333
23,113,617,367,117,02166.jpg,Ford Fiesta Sedan 2012,640.0,480.0,1.3333333333333333
185,454,1947,1129,107,02167.jpg,Ford Mustang Convertible 2007,2047.0,1535.0,1.3335504885993485
54,246,678,553,101,02168.jpg,Ferrari FF Coupe 2012,800.0,600.0,1.3333333333333333
52,27,575,418,65,02169.jpg,Chevrolet Avalanche Crew Cab 2012,640.0,426.0,1.5023474178403755
12,6,314,202,114,02170.jpg,Ford F-150 Regular Cab 2007,320.0,240.0,1.3333333333333333
32,305,1595,981,18,02171.jpg,Audi 100 Wagon 1994,1600.0,1200.0,1.3333333333333333
49,49,203,164,34,02172.jpg,BMW M3 Coupe 2012,259.0,194.0,1.3350515463917525
184,284,840,696,105,02173.jpg,Fisker Karma Sedan 2012,1024.0,768.0,1.3333333333333333
366,293,1817,1222,145,02174.jpg,Jeep Patriot SUV 2012,2048.0,1536.0,1.3333333333333333
12,58,297,192,44,02175.jpg,Bentley Continental Flying Spur Sedan 2007,308.0,220.0,1.4
17,111,358,240,17,02176.jpg,Audi 100 Sedan 1994,392.0,250.0,1.568
22,30,625,531,101,02177.jpg,Ferrari FF Coupe 2012,640.0,533.0,1.200750469043152
15,77,454,272,127,02178.jpg,Honda Odyssey Minivan 2007,500.0,333.0,1.5015015015015014
103,180,587,434,120,02179.jpg,GMC Yukon Hybrid SUV 2012,640.0,480.0,1.3333333333333333
205,192,617,352,168,02180.jpg,Nissan Leaf Hatchback 2012,786.0,492.0,1.5975609756097562
31,74,549,384,48,02181.jpg,Buick Rainier SUV 2007,575.0,431.0,1.334106728538283
35,54,564,361,123,02182.jpg,Geo Metro Convertible 1993,600.0,408.0,1.4705882352941178
28,2,608,423,195,02183.jpg,Volvo XC90 SUV 2007,640.0,424.0,1.509433962264151
95,30,492,256,180,02184.jpg,Spyker C8 Coupe 2009,600.0,350.0,1.7142857142857142
47,208,997,667,20,02185.jpg,Audi S6 Sedan 2011,1024.0,768.0,1.3333333333333333
56,67,420,284,178,02186.jpg,Scion xD Hatchback 2012,424.0,360.0,1.1777777777777778
28,8,183,138,143,02187.jpg,Isuzu Ascender SUV 2008,200.0,150.0,1.3333333333333333
58,1,582,373,30,02188.jpg,BMW 3 Series Wagon 2012,640.0,438.0,1.461187214611872
36,331,857,692,163,02189.jpg,Mercedes-Benz SL-Class Coupe 2009,1024.0,768.0,1.3333333333333333
10,67,575,302,172,02190.jpg,Plymouth Neon Coupe 1999,576.0,305.0,1.8885245901639345
1,28,272,157,156,02191.jpg,Lincoln Town Car Sedan 2011,276.0,182.0,1.5164835164835164
61,45,752,502,145,02192.jpg,Jeep Patriot SUV 2012,808.0,554.0,1.4584837545126355
52,42,504,315,174,02193.jpg,Ram C/V Cargo Van Minivan 2012,560.0,350.0,1.6
80,155,471,320,9,02194.jpg,Aston Martin V8 Vantage Coupe 2012,480.0,320.0,1.5
61,130,738,481,34,02195.jpg,BMW M3 Coupe 2012,800.0,600.0,1.3333333333333333
62,210,673,475,122,02196.jpg,GMC Canyon Extended Cab 2012,720.0,540.0,1.3333333333333333
180,78,600,402,158,02197.jpg,Maybach Landaulet Convertible 2012,786.0,492.0,1.5975609756097562
100,86,304,276,181,02198.jpg,Suzuki Aerio Sedan 2007,424.0,318.0,1.3333333333333333
4,56,395,229,104,02199.jpg,Ferrari 458 Italia Coupe 2012,400.0,300.0,1.3333333333333333
70,117,461,330,60,02200.jpg,Chevrolet HHR SS 2010,600.0,450.0,1.3333333333333333
91,107,937,561,160,02201.jpg,McLaren MP4-12C Coupe 2012,1024.0,683.0,1.499267935578331
295,120,1199,519,152,02202.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,1280.0,853.0,1.5005861664712778
114,86,406,288,66,02203.jpg,Chevrolet Cobalt SS 2010,500.0,375.0,1.3333333333333333
168,93,1131,699,173,02204.jpg,Porsche Panamera Sedan 2012,1280.0,782.0,1.6368286445012787
35,74,611,409,68,02205.jpg,Chevrolet TrailBlazer SS 2009,640.0,480.0,1.3333333333333333
61,82,948,673,132,02206.jpg,Hyundai Tucson SUV 2012,1024.0,768.0,1.3333333333333333
18,23,639,387,73,02207.jpg,Chevrolet Malibu Sedan 2007,640.0,480.0,1.3333333333333333
46,43,473,375,179,02208.jpg,Spyker C8 Convertible 2009,500.0,395.0,1.2658227848101267
25,76,563,312,53,02209.jpg,Cadillac Escalade EXT Crew Cab 2007,575.0,431.0,1.334106728538283
24,77,267,186,156,02210.jpg,Lincoln Town Car Sedan 2011,300.0,226.0,1.3274336283185841
41,135,365,300,116,02211.jpg,Ford E-Series Wagon Van 2012,400.0,300.0,1.3333333333333333
45,116,547,393,74,02212.jpg,Chevrolet Silverado 1500 Extended Cab 2012,588.0,441.0,1.3333333333333333
501,443,1088,706,137,02213.jpg,Hyundai Genesis Sedan 2012,1301.0,867.0,1.5005767012687428
13,14,301,155,18,02214.jpg,Audi 100 Wagon 1994,308.0,163.0,1.8895705521472392
126,27,522,445,58,02215.jpg,Chevrolet Traverse SUV 2012,640.0,480.0,1.3333333333333333
89,42,868,504,100,02216.jpg,FIAT 500 Convertible 2012,960.0,559.0,1.7173524150268336
35,81,428,294,139,02217.jpg,Hyundai Elantra Touring Hatchback 2012,450.0,337.0,1.3353115727002967
328,274,1017,689,145,02218.jpg,Jeep Patriot SUV 2012,1024.0,768.0,1.3333333333333333
34,33,663,401,149,02219.jpg,Jeep Compass SUV 2012,695.0,430.0,1.6162790697674418
73,164,936,471,13,02220.jpg,Audi A5 Coupe 2012,986.0,603.0,1.635157545605307
55,68,529,450,32,02221.jpg,BMW X5 SUV 2007,640.0,480.0,1.3333333333333333
29,66,597,228,59,02222.jpg,Chevrolet Camaro Convertible 2012,618.0,251.0,2.462151394422311
11,98,734,463,85,02223.jpg,Dodge Caravan Minivan 1997,750.0,562.0,1.3345195729537367
7,61,290,205,80,02224.jpg,Chrysler Crossfire Convertible 2008,300.0,225.0,1.3333333333333333
14,58,488,273,91,02225.jpg,Dodge Dakota Club Cab 2007,500.0,375.0,1.3333333333333333
109,163,553,425,117,02226.jpg,Ford Fiesta Sedan 2012,640.0,480.0,1.3333333333333333
86,68,199,158,165,02227.jpg,Mercedes-Benz S-Class Sedan 2012,284.0,177.0,1.6045197740112995
38,134,463,311,137,02228.jpg,Hyundai Genesis Sedan 2012,500.0,375.0,1.3333333333333333
107,445,884,665,158,02229.jpg,Maybach Landaulet Convertible 2012,1024.0,768.0,1.3333333333333333
28,32,340,178,69,02230.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,399.0,249.0,1.6024096385542168
48,66,363,210,44,02231.jpg,Bentley Continental Flying Spur Sedan 2007,400.0,266.0,1.5037593984962405
109,88,561,349,35,02232.jpg,BMW M5 Sedan 2010,672.0,448.0,1.5
31,2,357,176,28,02233.jpg,BMW 1 Series Coupe 2012,400.0,300.0,1.3333333333333333
61,58,335,236,39,02234.jpg,Bentley Continental Supersports Conv. Convertible 2012,400.0,300.0,1.3333333333333333
203,497,2792,1959,66,02235.jpg,Chevrolet Cobalt SS 2010,3264.0,2448.0,1.3333333333333333
45,91,382,288,179,02236.jpg,Spyker C8 Convertible 2009,500.0,375.0,1.3333333333333333
14,41,291,165,161,02237.jpg,Mercedes-Benz 300-Class Convertible 1993,300.0,225.0,1.3333333333333333
68,135,389,282,138,02238.jpg,Hyundai Sonata Sedan 2012,540.0,360.0,1.5
55,41,969,673,133,02239.jpg,Hyundai Veracruz SUV 2012,1024.0,768.0,1.3333333333333333
185,495,1497,964,4,02240.jpg,Acura TL Type-S 2008,1680.0,1050.0,1.6
204,227,627,511,27,02241.jpg,BMW 1 Series Convertible 2012,800.0,580.0,1.3793103448275863
36,72,594,413,64,02242.jpg,Chevrolet Express Cargo Van 2007,640.0,480.0,1.3333333333333333
122,123,503,292,169,02243.jpg,Nissan NV Passenger Van 2012,592.0,373.0,1.5871313672922251
180,152,461,362,22,02244.jpg,Audi S5 Coupe 2012,640.0,480.0,1.3333333333333333
17,30,405,278,48,02245.jpg,Buick Rainier SUV 2007,420.0,315.0,1.3333333333333333
128,203,922,710,164,02246.jpg,Mercedes-Benz E-Class Sedan 2012,1024.0,806.0,1.2704714640198511
31,125,624,349,114,02247.jpg,Ford F-150 Regular Cab 2007,640.0,480.0,1.3333333333333333
86,131,507,384,79,02248.jpg,Chrysler 300 SRT-8 2010,640.0,480.0,1.3333333333333333
114,79,600,356,178,02249.jpg,Scion xD Hatchback 2012,700.0,409.0,1.7114914425427872
19,39,630,351,188,02250.jpg,Toyota Corolla Sedan 2012,640.0,480.0,1.3333333333333333
26,34,246,156,92,02251.jpg,Dodge Magnum Wagon 2008,259.0,194.0,1.3350515463917525
35,53,272,190,162,02252.jpg,Mercedes-Benz C-Class Sedan 2012,300.0,207.0,1.4492753623188406
26,217,582,396,21,02253.jpg,Audi S5 Convertible 2012,600.0,450.0,1.3333333333333333
52,49,668,354,124,02254.jpg,HUMMER H3T Crew Cab 2010,700.0,424.0,1.650943396226415
60,41,365,169,181,02255.jpg,Suzuki Aerio Sedan 2007,399.0,186.0,2.1451612903225805
9,33,256,109,22,02256.jpg,Audi S5 Coupe 2012,259.0,194.0,1.3350515463917525
6,42,1022,366,57,02257.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,1024.0,386.0,2.6528497409326426
51,81,655,408,26,02258.jpg,BMW ActiveHybrid 5 Sedan 2012,800.0,600.0,1.3333333333333333
14,19,450,274,44,02259.jpg,Bentley Continental Flying Spur Sedan 2007,454.0,280.0,1.6214285714285714
24,180,605,398,40,02260.jpg,Bentley Arnage Sedan 2009,640.0,427.0,1.4988290398126465
76,31,574,261,185,02261.jpg,Tesla Model S Sedan 2012,600.0,342.0,1.7543859649122806
57,112,543,316,193,02262.jpg,Volvo C30 Hatchback 2012,600.0,366.0,1.639344262295082
89,129,532,412,177,02263.jpg,Rolls-Royce Phantom Sedan 2012,600.0,450.0,1.3333333333333333
162,87,567,318,21,02264.jpg,Audi S5 Convertible 2012,620.0,400.0,1.55
39,72,653,462,75,02265.jpg,Chevrolet Silverado 1500 Regular Cab 2012,704.0,528.0,1.3333333333333333
67,44,180,113,52,02266.jpg,Cadillac SRX SUV 2012,200.0,133.0,1.5037593984962405
28,67,479,284,19,02267.jpg,Audi TT Hatchback 2011,500.0,354.0,1.4124293785310735
90,65,546,397,71,02268.jpg,Chevrolet Express Van 2007,640.0,480.0,1.3333333333333333
13,124,1967,1464,95,02269.jpg,Dodge Durango SUV 2007,2048.0,1536.0,1.3333333333333333
137,164,761,421,101,02270.jpg,Ferrari FF Coupe 2012,900.0,586.0,1.5358361774744027
18,24,250,166,125,02271.jpg,HUMMER H2 SUT Crew Cab 2009,259.0,194.0,1.3350515463917525
41,31,753,468,183,02272.jpg,Suzuki SX4 Hatchback 2012,800.0,531.0,1.5065913370998116
228,83,1253,887,23,02273.jpg,Audi S4 Sedan 2012,1500.0,938.0,1.5991471215351811
57,50,388,218,4,02274.jpg,Acura TL Type-S 2008,450.0,275.0,1.6363636363636365
66,92,492,336,109,02275.jpg,Ford Expedition EL SUV 2009,623.0,389.0,1.601542416452442
53,80,310,175,57,02276.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,350.0,200.0,1.75
96,46,487,186,137,02277.jpg,Hyundai Genesis Sedan 2012,584.0,251.0,2.3266932270916336
99,93,690,477,132,02278.jpg,Hyundai Tucson SUV 2012,800.0,600.0,1.3333333333333333
36,40,999,751,194,02279.jpg,Volvo 240 Sedan 1993,1024.0,768.0,1.3333333333333333
190,139,508,394,132,02280.jpg,Hyundai Tucson SUV 2012,750.0,500.0,1.5
56,33,579,395,93,02281.jpg,Dodge Challenger SRT8 2011,630.0,428.0,1.47196261682243
186,177,1284,819,112,02282.jpg,Ford GT Coupe 2006,1500.0,938.0,1.5991471215351811
8,48,296,194,186,02283.jpg,Toyota Sequoia SUV 2012,300.0,225.0,1.3333333333333333
16,45,291,157,188,02284.jpg,Toyota Corolla Sedan 2012,300.0,187.0,1.6042780748663101
1,5,396,213,174,02285.jpg,Ram C/V Cargo Van Minivan 2012,396.0,213.0,1.8591549295774648
125,339,2008,1332,8,02286.jpg,Aston Martin V8 Vantage Convertible 2012,2244.0,1496.0,1.5
12,20,377,281,34,02287.jpg,BMW M3 Coupe 2012,386.0,282.0,1.3687943262411348
151,20,551,221,122,02288.jpg,GMC Canyon Extended Cab 2012,600.0,253.0,2.3715415019762847
54,19,233,147,165,02289.jpg,Mercedes-Benz S-Class Sedan 2012,259.0,194.0,1.3350515463917525
65,15,232,116,119,02290.jpg,GMC Savana Van 2012,300.0,129.0,2.3255813953488373
17,53,607,443,94,02291.jpg,Dodge Durango SUV 2012,640.0,480.0,1.3333333333333333
2,15,83,61,18,02292.jpg,Audi 100 Wagon 1994,89.0,66.0,1.3484848484848484
37,415,1528,1060,178,02293.jpg,Scion xD Hatchback 2012,1600.0,1200.0,1.3333333333333333
40,35,424,256,86,02294.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,459.0,287.0,1.5993031358885017
8,141,618,344,70,02295.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,640.0,480.0,1.3333333333333333
101,66,555,407,68,02296.jpg,Chevrolet TrailBlazer SS 2009,640.0,480.0,1.3333333333333333
32,62,603,423,120,02297.jpg,GMC Yukon Hybrid SUV 2012,640.0,480.0,1.3333333333333333
82,103,973,669,111,02298.jpg,Ford Ranger SuperCab 2011,1024.0,768.0,1.3333333333333333
131,15,459,205,68,02299.jpg,Chevrolet TrailBlazer SS 2009,459.0,213.0,2.1549295774647885
13,10,298,194,105,02300.jpg,Fisker Karma Sedan 2012,300.0,201.0,1.492537313432836
54,75,449,300,120,02301.jpg,GMC Yukon Hybrid SUV 2012,500.0,375.0,1.3333333333333333
50,168,937,501,126,02302.jpg,Honda Odyssey Minivan 2012,960.0,720.0,1.3333333333333333
27,151,623,391,50,02303.jpg,Buick Enclave SUV 2012,640.0,480.0,1.3333333333333333
38,74,244,179,16,02304.jpg,Audi V8 Sedan 1994,275.0,184.0,1.4945652173913044
83,64,269,158,8,02305.jpg,Aston Martin V8 Vantage Convertible 2012,284.0,177.0,1.6045197740112995
29,95,557,375,77,02306.jpg,Chrysler Sebring Convertible 2010,576.0,402.0,1.4328358208955223
11,43,472,232,150,02307.jpg,Lamborghini Reventon Coupe 2008,480.0,280.0,1.7142857142857142
